word,synonyms
σύμπνοια,"['αδελφότητα', 'αδερφοσύνη', 'αγάπη', 'αλληλεγγύη', 'φιλία', 'συγγένεια']"
σέμπρος,"['κοινωνός', 'κολίγας', 'ορτάκης', 'μέτοχος', 'συνεργός', 'συνέταιρος', 'σύντροφος']"
σύμπτυξη,"['ελάττωση', 'μάζεμα', 'μίκρεμα', 'συστολή', 'περιορισμός']"
σύμπτωση,"['βοήθεια', 'αρωγή', 'συγκυρία', 'συνδρομή', 'συμπτώματα', 'σύνδρομο', 'έρανος']"
τύρβη,"['ανεμοζάλη', 'αναταραχή', 'αναστάτωση', 'βουητό', 'αντάρα', 'κακοκαιρία', 'καταχνιά', 'θόρυβος', 'ομίχλη', 'ντόρος', 'οχλοβοή', 'ταραχή', 'φασαρία', 'συννεφιά', 'σάλος']"
τέρας,"['εξάμβλωμα', 'απορριξιμιό', 'απόβαλμα', 'απόρριγμα', 'κακόπλασμα', 'μορμολύκειο', 'τερατούργημα', 'άμβλωμα', 'έκτρωμα']"
τέρμα,"['εσχατιά', 'κατακλείδα', 'θέμα', 'λήξη', 'οροθέσιο', 'ορόσημο', 'τελευτή', 'σύνορο', 'τέρμονας', 'άκρη', 'άκρο', 'όριο', 'πέρας']"
σέρνομαι,"['γλείφω', 'εξευτελίζομαι', 'ερπύζω', 'λιβανίζω', 'κολακεύω', 'ταπεινώνομαι', 'σούρνομαι', 'έρπω', 'περισαίνω']"
τέρμονας,"['εσχατιά', 'κατακλείδα', 'θέμα', 'λήξη', 'οροθέσιο', 'ορόσημο', 'τελευτή', 'σύνορο', 'τέρμα', 'άκρη', 'άκρο', 'όριο', 'πέρας']"
τέρπομαι,"['αγαπώ', 'ερωτεύομαι', 'αρέσκομαι', 'επιθυμώ', 'λατρεύω', 'θέλω', 'μου αρέσει', 'τρελαίνομαι για', 'συμπαθώ', 'ποθώ', 'προτιμώ']"
τέρψη,"['διασκέδαση', 'αριστούργημα', 'αρέσκεια', 'ευχαρίστηση', 'απόλαυση', 'ηδονή', 'κάρπωση', 'τρυφή', 'χάρμα']"
φέτα,"['απόκομμα', 'απόσπασμα', 'κλασματικός αριθμός', 'κλάσμα', 'κομμάτι', 'κουπόνι', 'θραύσμα', 'μερίδα', 'μερίδιο', 'μέρος', 'τεμάχιο', 'τμήμα', 'σύντριμμα', 'ποσοστό']"
τέφρα,"['στάχτη', 'σποδός']"
φύτρα,"['γενεαλογία', 'γενιά', 'εθνικότητα', 'γένος', 'καταγωγή', 'καταβίβαση', 'ράτσα', 'ρίζα', 'σειρά', 'σόι', 'τόπος', 'πατρίδα', 'πηγή', 'προέλευση']"
σύσταση,"['καθοδήγηση', 'οδηγία', 'νουθεσία', 'νουθέτηση', 'ορμήνεμα', 'ορμήνια', 'συμβουλή', 'υπόδειξη', 'παραίνεση']"
σύστημα ενώσεων,"['δεσμός', 'αλληλουχία', 'αλυσίδα', 'γραμμή', 'καδένα', 'κόσμημα', 'σειρά', 'συνδέτης', 'συνέχεια', 'σύνδεμα', 'παντατίφ']"
σύστοιχος,"['αντίστοιχος', 'ανάλογος', 'αρμονικός', 'ισοδύναμος', 'ομόλογος', 'συμμετρικός', 'σύμμετρος', 'σχετικός', 'παρεμφερής', 'παράλληλος', 'ίσος']"
σύζυγος,"['ανδρικής ηλικίας', 'αντρείος', 'εραστής', 'βράχος', 'οπλίτης', 'σταθερός', 'σύνευνος', 'άντρας', 'ώριμος']"
τύπος,"['εκμαγείο', 'εφαρμοστός', 'καλούπι', 'μήτρα', 'φόρμα', 'υπόδειγμα', 'πρότυπο']"
τύχη,"['ειμαρμένη', 'γραφτό', 'αποστολή', 'ιερατείο', 'λαχνός', 'κληρονομιά', 'κλήρος', 'κλήρωση', 'μερτικό', 'μερίδα', 'μερίδιο', 'μοιράδι', 'μοίρα', 'ριζικό', 'προορισμός']"
τέχνασμα,"['διαβολιά', 'εφεύρημα', 'δόλος', 'επινόημα', 'κομπίνα', 'κόλπο', 'μανούβρα', 'μαϊτάπι', 'μάκενα', 'μπλόφα', 'σκάρωμα', 'τρυκ', 'φτιάξη', 'στρατήγημα', 'τέχνη']"
τέχνη,"['διαβολιά', 'εφεύρημα', 'δόλος', 'επινόημα', 'κομπίνα', 'κόλπο', 'μανούβρα', 'μαϊτάπι', 'μάκενα', 'μπλόφα', 'σκάρωμα', 'τρυκ', 'φτιάξη', 'στρατήγημα', 'τέχνασμα']"
τζάμπα,"['αδαπάνως', 'αδιαφόρετα', 'ανέξοδα', 'ανώφελα', 'δωρεάν', 'κοροϊδίστικα', 'μισοτιμής', 'φτηνά', 'άσκοπα', 'παρασιτικά', 'πάμφθηνα', 'χαράμι', 'χάρισμα']"
υπακούω,"['αγρικώ', 'ακούω', 'εννοώ', 'αντιλαμβάνομαι', 'δέχομαι', 'καταλαβαίνω', 'πείθομαι']"
σπειροειδής γραμμή,"['κοχλίας', 'μέρος αυτιού', 'σαλιγκάρι', 'σπείρα', 'έλικας', 'προπέλα']"
υπαναχωρώ,"['εκκλίνω', 'αλλάζω', 'αλλάζω κατεύθυνση', 'γυρίζω', 'κλωθογυρίζω', 'κολικιάζω', 'κουλουριάζω', 'στρέφω', 'στρίβω', 'συστρέφομαι', 'συστρέφω', 'περιστρέφω']"
σπανός,"['αγένειος', 'γυμνός', 'αποψιλωμένος', 'λιπόθριξ', 'άδεντρος', 'άτριχος', 'ψιλός', 'χέρσος']"
υπερβολικό θάρρος,"['αυθάδεια', 'αφοβία', 'αποθράσυνση', 'θράσος', 'τόλμη']"
υπεραμύνομαι,"['αντιστέκομαι', 'αμύνομαι', 'αποκρούω', 'συνασπίζω', 'υπερασπίζομαι', 'προκινδυνεύω', 'προστατεύω']"
υπερασπίζομαι,"['αντιστέκομαι', 'αμύνομαι', 'αποκρούω', 'συνασπίζω', 'υπεραμύνομαι', 'προκινδυνεύω', 'προστατεύω']"
υπερισχύω,"['βολεύω', 'καταβάλλω', 'κατανικώ', 'καταφέρνω', 'κατορθώνω', 'νικώ', 'πετυχαίνω', 'πείθω']"
υπερμεγέθης,"['γιγαντιαίος', 'γιγάντιος', 'γίγαντας', 'θεριακωμένος', 'κολοσσιαίος', 'κυκλώπειος', 'μεγαλόσωμος', 'μέγιστος', 'τεράστιος', 'υπερφυσικός', 'ύψιστος', 'πελώριος']"
σπερμολογία,"['διαλάλημα', 'διάδοση', 'θρύλος', 'λόγος', 'μύθος', 'φήμη', 'άκουσμα']"
υπεροπτικός,"['αλαζόνας', 'αθυρόστομος', 'ανευλαβής', 'ασεβής', 'αυθάδης', 'θρασύς', 'ιταμός', 'υπερφίαλος', 'υπερόπτης', 'προπετής']"
υπεροψία,"['ακαταδεξία', 'αλαζονεία', 'καμάρωμα', 'κομπασμός', 'κόρδωμα', 'μεγαλαυχία', 'ξιπασιά', 'οίηση', 'φούσκωμα', 'έπαρση', 'πόζα', 'ψευτοπερηφάνια']"
υπεροχή,"['ανωτερότητα', 'αριστεία', 'ηγεμονία', 'ηθικό ανάστημα', 'πλεονεκτικότητα', 'πρωτεία', 'πρωτοκαθεδρία', 'πρωτάτο']"
σπαρταρώ,"['διαμελίζω', 'ασπαίρω', 'καταθλίβω', 'καταξεσχίζω', 'κατασπαράζω', 'κλαίω', 'κομματιάζω', 'οδύρομαι', 'σκίζω', 'σφαδάζω', 'σπαράζω', 'πετσοκόβω', 'χτυπιέμαι']"
υπερτιμώ,"['ακριβαίνω', 'ανατιμούμαι']"
υπερτιμώμαι,"['αναβαίνω', 'ανεβαίνω', 'αναρριχώμαι', 'ανηφορίζω', 'ανυψώνομαι', 'ανέρχομαι', 'επιβιβάζομαι', 'σηκώνω', 'σκαρφαλώνω', 'προοδεύω', 'ψηλώνω']"
υπερφυσικός,"['γιγαντιαίος', 'γιγάντιος', 'γίγαντας', 'θεριακωμένος', 'κολοσσιαίος', 'κυκλώπειος', 'μεγαλόσωμος', 'μέγιστος', 'τεράστιος', 'υπερμεγέθης', 'ύψιστος', 'πελώριος']"
υπερφίαλος,"['αλαζόνας', 'καυχησιάρης', 'κομπαστής', 'κορδωμένος', 'ματαιόφρονος', 'οιηματίας', 'ξιπασμένος', 'φαντασμένος', 'φουσκωμένος', 'υπερόπτης', 'παγόνι', 'παινεσιάρης', 'περήφανος', 'ψηλομύτης', 'ψωροπερήφανος']"
υπεράνθρωπος,"['γιγαντόσωμος', 'Γολιάθ', 'γίγαντας', 'κολοσσός', 'τιτάνας', 'υπερφυσικός']"
υπεράσπιση,['απολογία']
σπαράζω,"['διαμελίζω', 'ασπαίρω', 'καταθλίβω', 'καταξεσχίζω', 'κατασπαράζω', 'κλαίω', 'κομματιάζω', 'οδύρομαι', 'σκίζω', 'σφαδάζω', 'σπαρταρώ', 'πετσοκόβω', 'χτυπιέμαι']"
υπερόπτης,"['αγέρωχος', 'ακατάδεχτος', 'καμαρωτός', 'κορδωτός', 'ξιπασμένος', 'ψηλομύτης']"
υπερπηδώ,"['διαφεύγω', 'διασώζομαι', 'αρνιέμαι', 'αποφεύγω', 'ξεφεύγω', 'σκαπουλάρω', 'σιχαίνομαι', 'παρακάμπτω', 'προσπερνώ']"
υπερψύχω,"['αποξυλιάζω', 'καταψύχω', 'κρυσταλλιάζω', 'παγώνω', 'ψυχραίνω']"
υπερήφανος,"['ακατάδεκτος', 'απλησίαστος', 'απρόσιτος', 'υπερόπτης', 'ψηλομύτης', 'ψυχρός']"
σπεύδω,"['ελευθερώνω', 'εξαπολύω', 'αμολάω', 'αφήνω', 'απολύω', 'αποφυλακίζω', 'λύνω', 'ξαμολώ', 'τρέχω', 'χαλαρώνω']"
σπείρα,"['κοχλίας', 'μέρος αυτιού', 'σαλιγκάρι', 'σπειροειδής γραμμή', 'έλικας', 'προπέλα']"
υπηρετώ,"['γιατρεύω', 'γιατροκομώ', 'ανορθώνω', 'εξυγιαίνω', 'καλλιεργώ', 'θεραπεύω', 'κοιτάζω', 'κουράρω', 'κάνω καλά', 'ξαρρωστώ', 'νοσηλεύω', 'φροντίζω', 'περιθάλπω', 'περιποιούμαι', 'προσέχω']"
υπηρέτρια,"['δούλα', 'βάγια', 'επακόλουθο', 'κοράσι', 'κοπελιά', 'θυγατέρα', 'κόρη', 'τσούπα', 'τσούπρα', 'ψυχοκόρη']"
σπλαχνικός,"['αγαθοεργός', 'αγαθοποιός', 'ευεργέτης', 'δωρητής', 'φιλόπτωχος']"
σπλαχνιέμαι,"['λυπάμαι', 'οικτίρω', 'συμπονώ', 'σπλαχνίζομαι', 'ψυχοπονώ']"
σπλαχνίζομαι,"['λυπάμαι', 'οικτίρω', 'συμπονώ', 'σπλαχνιέμαι', 'ψυχοπονώ']"
σπιρτόζος,"['δαιμόνιος', 'δαίμονας', 'διάολος', 'ανοιχτομάτης', 'ευφυής', 'αφυπνισμένος', 'ατσίδα', 'μεγαλοφυής', 'οξύνους', 'νοήμονας', 'ξυπνητός', 'ξύπνιος', 'τετραπέρατος', 'έξυπνος', 'πνευματώδης']"
σπιάντζα,"['ακρογιαλιά', 'ακροθαλασσιά', 'ακτή', 'αμμουδιά', 'παραλία', 'περιγιάλι', 'πλαζ']"
υποδειγματικός,"['ιδανικός', 'ιδεώδης', 'θεωρητικός', 'νοητός', 'φανταστικός', 'τέλειος', 'άρτιος', 'άψογος', 'πνευματικός']"
υποδιαίρεση στερεάς γης,"['γη', 'ξηρά', 'στεριά', 'ήπειρος', 'χέρσος']"
υποδομή,"['βάθρο', 'βάση', 'θεμέλιο', 'κρηπίδα', 'κρηπίδωμα', 'θέμελο', 'κύριο μέρος', 'ρίζα', 'στυλοβάτης', 'στυλοπάτι', 'στήριγμα', 'υπόβαθρο']"
υποδουλώνομαι,"['γονατίζω', 'καμπουριάζω', 'ταπεινώνομαι', 'σκύβω', 'υποτάσσομαι', 'προσκυνώ']"
υπογραμμίζω,"['δίνω έμφαση', 'τονίζω']"
σποδός,"['στάχτη', 'τέφρα']"
υποδέχομαι,"['δεξιώνομαι', 'καλοδέχομαι', 'καλωσορίζω']"
υποδήλωση,"['δείξη', 'δείξιμο', 'γνωμάτευση', 'σημείο', 'σημάδι', 'σήμα', 'ένδειξη']"
υποβίβαση,"['ελάττωση', 'αποσιώπηση φθόγγου', 'απώλεια υπόληψης', 'κατέβασμα', 'ξεπεσμός', 'μείωση', 'ξέπεσμα', 'σκόντο', 'στέρηση', 'έκπτωση']"
υποκαθιστώ,"['αλλάζω', 'αναπληρώνω', 'ανταλλάσσω', 'αντικαθιστώ']"
υποθετικός,"['εμφανίσιμος', 'αφηρημένος', 'επιβλητικός', 'ιδεολογικός', 'θεωρητικός', 'μεγαλόπρεπος', 'φανταστικός', 'φιγουράτος']"
υπολείπομαι,"['αργοπορώ', 'επιβραδύνω', 'καθυστερώ', 'τρενάρω', 'υστερώ']"
υπολογισμός,"['αγώνας', 'διαγωνισμός', 'αναμέτρηση', 'αναρίθμηση', 'ανταγωνισμός', 'αντιμέτρηση', 'επανεκτίμηση', 'καταμέτρηση', 'ξαναμέτρημα', 'συναγωνισμός', 'στάθμιση', 'άμιλλα', 'ζύγισμα']"
υπολογίσιμος,"['ελάχιστος', 'ανώνυμος', 'κάποιος', 'λίγος', 'ξένος', 'άγνωρος', 'άγνωστος', 'ένας']"
υπολογίζω,"['διαλογίζομαι', 'αναλογίζομαι', 'αναθυμάμαι', 'αναπολώ', 'λογαριάζω', 'θυμάμαι', 'ξανασυλλογιέμαι', 'μετρώ', 'σκέφτομαι']"
υποκρισία,"['εξαπάτηση', 'θεατρικό έργο', 'καζούρα', 'κομεντί', 'κωμωδία', 'νίλα', 'φάρσα', 'παιγνίδι']"
υποθάλπω,"['βαστώ', 'διατηρώ', 'διατρέφω', 'διαφυλάσσω', 'τηρώ', 'φροντίζω', 'συντηρώ', 'περιποιέμαι', 'προφυλάγω']"
υπομένω,"['εγκαρτερώ', 'ανέχομαι', 'σηκώνω', 'συγχωρώ', 'στρέγω', 'υποφέρω', 'παραβλέπω']"
σποραδικός,"['εκλεκτός', 'ακριβοθώρητος', 'αραιός', 'δυσκολόβρετος', 'λιγοστός', 'λιγόποσος', 'ολιγάριθμος', 'σπάνιος', 'άβρετος']"
σπουδαίος,"['βασικός', 'ενεργητικός', 'δραστήριος', 'δυνατός', 'απαραίτητος', 'θεμελιώδης', 'κύριος', 'σημαντικός', 'σοβαρός', 'ζωηρός', 'ζωογονητικός', 'ζωογόνος', 'ζωτικός', 'πρωταρχικός']"
σπουδάζω,"['βιάζομαι', 'εκπαιδεύομαι', 'επείγομαι', 'μελετώ', 'μορφώνομαι', 'σοβαρολογώ', 'φοιτώ', 'παρέχω τα μέσα για σπουδές']"
σπουδή,"['αβασταγιά', 'βια', 'βιασύνη', 'βιάση', 'ανυπομονησία', 'εσπευσμένη ενέργεια', 'βία', 'φούρια']"
υποτιμώ,"['δε λογαριάζω', 'δεν υπολογίζω', 'ελεεινολογώ', 'αψηφώ', 'καταφρονώ', 'οικτίρω', 'περηφανεύομαι', 'περιφρονώ', 'προπηλακίζω']"
υποσκίασμα,"['εικόνα', 'δροσιά', 'είδωλο', 'ημίφως', 'ισκιάδα', 'οπτασία', 'φαντασία', 'σιλουέτα', 'σκιά', 'όραμα', 'άυλη υπόσταση', 'πνεύμα', 'ψυχή', 'ίνδαλμα', 'ίσκιος']"
υποστηρίζω υπόθεση,"['αγωνίζομαι', 'διαγωνίζομαι', 'αθλούμαι', 'αμιλλώμαι', 'κοπιάζω', 'μάχομαι', 'συναγωνίζομαι', 'παλεύω', 'πασχίζω', 'πολεμώ', 'προσπαθώ']"
υποστήριξη,"['αβάντα', 'βοήθεια', 'κέρδος', 'όφελος']"
υποτάσσομαι,"['γονατίζω', 'καμπουριάζω', 'ταπεινώνομαι', 'σκύβω', 'υποδουλώνομαι', 'προσκυνώ']"
υποτάσσω,"['δαμάζω', 'εξανδραποδίζω', 'εξημερώνω', 'ημερεύω', 'ημερώνω', 'καθυποτάσσω', 'μερεύω', 'μερώνω', 'τιθασεύω', 'χειραγωγώ']"
υποφέρω,"['αγωνίζομαι', 'αυτοκτονώ', 'αυτοχειριάζομαι', 'κατακουράζομαι', 'κοπιάζω', 'θυσιάζομαι', 'σκοτώνομαι', 'σκίζομαι', 'φονεύομαι', 'πεθαίνω', 'πασκίζω']"
υποζύγιο,['αβασταγό']
υποψία,"['αδιέξοδο', 'δισταγμός', 'διστακτικότητα', 'διχογνωμία', 'ενδοιασμός', 'αμηχανία', 'αμφιβολία', 'αμφιταλάντευση', 'αμφισβήτηση', 'δυσπιστία', 'ασάφεια', 'δύσκολη θέση', 'απορία', 'λαβύρινθος', 'κατάπληξη']"
υποχρέωση,"['αγγαρεία', 'αγγάρεμα', 'εξαναγκασμός', 'ανάγκαση', 'βία']"
υποχωρητικός,"['δειλός', 'αδρανής', 'ενδοτικός', 'νεκρός', 'φοβητσιάρης', 'άτολμος', 'άπνους', 'άψυχος', 'πεθαμένος']"
υποχωρητικότητα,"['αδυναμία', 'ελάττωμα', 'ενδοτικότητα', 'εξασθένηση', 'ανημποριά', 'ανισχυρία', 'εξάντληση', 'ατονία', 'κουσούρι', 'ισχνότητα', 'συμπάθεια']"
υποχώρηση,"['γονάτισμα', 'αποτυχία', 'απώλεια', 'καταστροφή', 'νικημός', 'συμφορά', 'υπόκυψη', 'ήττα', 'χαμός']"
σπρώχνω,"['αβαράρω', 'διαγκωνίζομαι', 'εξωθώ', 'αμπώθω', 'αμπώχνω', 'απομακρύνω', 'απωθώ', 'σκουντώ', 'στριμώχνω', 'ωθώ', 'παρακινώ', 'παρορμώ', 'παροτρύνω', 'προτρέπω', 'προωθώ']"
υπόδειγμα,"['εικόνα', 'είδωλο', 'ιδανικό', 'ιδεώδες', 'ομοίωμα', 'μορφή', 'πρότυπο', 'ίνδαλμα']"
υπόδειξη,"['καθοδήγηση', 'οδηγία', 'νουθεσία', 'νουθέτηση', 'ορμήνεμα', 'ορμήνια', 'συμβουλή', 'σύσταση', 'παραίνεση']"
υπόβαθρο,"['βάθρο', 'βάση', 'θεμέλιο', 'κρηπίδα', 'κρηπίδωμα', 'θέμελο', 'κύριο μέρος', 'ρίζα', 'στυλοβάτης', 'στυλοπάτι', 'στήριγμα', 'υποδομή']"
υπόβαθρο καθίσματος,"['αξίωμα καθηγητού', 'επίπεδο σχήματος', 'καρέκλα', 'θρόνος', 'κάθισμα', 'θέση', 'μέρος σώματος', 'σκαμνί', 'τόπος δράσης', 'έδρα', 'πολυθρόνα']"
υπόλειμμα,"['απομεινάρι', 'αποτύπωμα', 'αχνάρι', 'ιδέα', 'κόκκος', 'ντορός', 'μόριο', 'σημάδι', 'στίγμα', 'ζάλο', 'πατημασιά', 'πάτημα', 'ψιχίο', 'ίχνος', 'χνάρι']"
υπόθεση,"['δουλειά', 'ερώτημα', 'δυσκολία', 'αίτημα', 'θέμα', 'ζήτημα', 'πρόβλημα']"
υπόκυψη,"['γονάτισμα', 'αποτυχία', 'απώλεια', 'καταστροφή', 'νικημός', 'συμφορά', 'υποχώρηση', 'ήττα', 'χαμός']"
σπάνιος,"['εκλεκτός', 'ακριβοθώρητος', 'αραιός', 'δυσκολόβρετος', 'λιγοστός', 'λιγόποσος', 'ολιγάριθμος', 'σποραδικός', 'άβρετος']"
υπόνοια,"['ακμή', 'ακωκή', 'ακίδα', 'αιχμή', 'μυτερή άκρη', 'μύτη', 'πείραγμα']"
υπάρχοντα,"['βιος', 'ενεργητικό', 'ενότητα βιβλίου', 'αρχικό ποσό', 'αρχοντολόι', 'κεφάλαιο', 'καπιταλιστές', 'καπιτάλι', 'ξεκίνημα', 'μπουρζουαζία', 'ταλέντο', 'άνθρωπος αξίας', 'περιουσία', 'πλουτοκρατία', 'πλούτος']"
σπάταλα,"['αβέρτα', 'ελεύθερα', 'ειλικρινά', 'διάπλατα', 'ανεμπόδιστα', 'ανοιχτά', 'απεριόριστα', 'απλόχερα', 'απροκάλυπτα', 'απροσποίητα', 'καθαρά', 'ορθάνοιχτα', 'ξάστερα', 'σταράτα']"
σπάταλος,"['γλεντοκόπος', 'διεφθαρμένος', 'ακόλαστος', 'ανήθικος', 'σκορπιστής', 'σκορποχέρης', 'άσωτος', 'έκλυτος', 'πολυέξοδος']"
υπέρμετρη χρήση,"['ακολασία', 'ασωτία', 'επέκταση χρήσης λέξης', 'κατασπατάληση', 'κατάχρηση', 'σφετερισμός']"
σπέρνω,"['διασκορπίζω', 'γονιμοποιώ γυναίκα', 'σκορπίζω', 'φυτεύω']"
υπέρπλουτος,"['βαθύπλουτος', 'δισεκατομμυριούχος', 'Κροίσος', 'μυριόπλουτος', 'ζάπλουτος', 'πλουσιότατος', 'πάμπλουτος']"
σπίθα,"['ενεργητικός', 'ανάγλυφος', 'δραστήριος', 'νωπός', 'ρέκτης', 'φρέσκος', 'σφριγηλός', 'έμβιος', 'έμψυχος', 'ζωηρός', 'ζωντανός', 'παραστατικός', 'πνεούμενος', 'ψυχωμένος']"
σπίλος,"['βρώμα', 'λαδιά', 'λεκιά', 'λεκές', 'κηλίδα', 'λέρα', 'μελανιά', 'μελανάδα', 'μουντζαλιά', 'μουντζούρα', 'ρύπος', 'σκοτεινό μέρος ουράνιων σωμάτων', 'στίγμα', 'όνειδος', 'πιτσιλιά']"
σπίρτο,"['οινόπνευμα', 'ξυλάκι', 'μπριόζος', 'έξυπνος', 'πυρείο']"
σπίτι,"['κατοικία', 'οικεία', 'οίκος', 'πολυκατοικία']"
υψώνω,"['εγκωμιάζω', 'εκθειάζω', 'ακριβαίνω', 'αναβιβάζω', 'ανεβάζω', 'ανελκύω', 'ανασηκώνω', 'ανατιμώ', 'ανασέρνω', 'ανυψώνω', 'σηκώνω', 'τραβώ επάνω']"
σήκωμα,"['αναγωγή', 'ανακάθισμα', 'ανασήκωμα', 'ανόρθωση', 'ανάσταση', 'ανέγερση', 'ανύψωση', 'απόρθωση', 'στήσιμο', 'όρθωση', 'άρση', 'άπαρση', 'έγερση', 'ύψωση', 'χτίσιμο']"
σήμα,"['δείξη', 'δείξιμο', 'γνωμάτευση', 'σημείο', 'σημάδι', 'υποδήλωση', 'ένδειξη']"
φήμη,"['διαλάλημα', 'διάδοση', 'θρύλος', 'λόγος', 'μύθος', 'σπερμολογία', 'άκουσμα']"
σώος,"['αβλαβής', 'ακέραιος', 'αθώος', 'ακίνδυνος', 'ανέγγιχτος', 'αζημίωτος', 'αζήμιος', 'απείραχτος', 'υγιής', 'άβλαβος', 'άβλαφτος', 'άδολος', 'άκακος', 'άθικτος']"
σώφρονος,"['γνωστικός', 'εχέφρονας', 'μετριοπαθής', 'μυαλωμένος', 'φρόνιμος', 'συνετός']"
σήστρο,"['δερμόνι', 'αλευρικό', 'αριολόγος', 'αριόσιτα', 'κρησάρα', 'κόσκινο', 'σίτα']"
φίλεργος,"['αεικίνητος', 'ακαταπόνητος', 'ακατάβλητος', 'ακούραστος', 'ακάθιστος', 'ακάματος', 'ενεργητικός', 'δραστήριος', 'μερμήγκι', 'ρέκτης', 'φιλόπονος', 'σκυλί', 'σφήκα', 'άοκνος', 'χαλκέντερος']"
φίλη,"['αγαπημένη', 'αγαπητικιά', 'ερωμένη']"
φίλος,"['αγαπημένος', 'αγαπητός', 'εράσμιος', 'επιθυμητός', 'λατρευτός', 'φίλτατος', 'ποθητός', 'πολυπόθητος', 'προσφιλής']"
φίλτατος,"['αγαπημένος', 'αγαπητός', 'εράσμιος', 'επιθυμητός', 'λατρευτός', 'φίλος', 'ποθητός', 'πολυπόθητος', 'προσφιλής']"
τίμιος,"['αδιάφθορος', 'αδέκαστος', 'ακέραιος', 'αξιοτίμητος', 'ενάρετος', 'ευθύς', 'ευσυνείδητος', 'ευυπόληπτος', 'ηθικός', 'τιμημένος', 'χρηστός']"
φίρμα,"['αξίωμα', 'ετικέτα', 'επιγραφή', 'επικεφαλίδα', 'επονομασία', 'επωνυμία', 'κεφαλίδα', 'ονομασία', 'οφίκιο', 'ταμπέλα', 'τιμητική προσηγορία', 'τίτλος', 'πανώγραμμα', 'περγαμηνή', 'πινακίδα']"
σίτα,"['δερμόνι', 'αλευρικό', 'αριολόγος', 'αριόσιτα', 'κρησάρα', 'κόσκινο', 'σήστρο']"
τίτλος,"['αξίωμα', 'ετικέτα', 'επιγραφή', 'επικεφαλίδα', 'επονομασία', 'επωνυμία', 'κεφαλίδα', 'ονομασία', 'οφίκιο', 'ταμπέλα', 'τιμητική προσηγορία', 'φίρμα', 'πανώγραμμα', 'περγαμηνή', 'πινακίδα']"
σίφουνας,"['θαλασσοταραχή', 'καραντί', 'λαίλαπα', 'κλύδωνας', 'θύελλα', 'ρούφουλας', 'φουρτούνα', 'φουσκοθαλασσιά', 'τρικυμία', 'τυφώνας', 'σάλος']"
τίποτε,"['γενικώς', 'διόλου', 'εν γένει', 'εν συνόλω', 'καθόλου', 'ολότελα', 'ουδαμώς', 'ουδόλως', 'συνολικά', 'ποσώς']"
σχεδιάζω,"['διαλογίζομαι', 'διανοούμαι', 'αναλογίζομαι', 'ετοιμάζω', 'λογιάζω', 'σκοπεύω', 'σκέπτομαι', 'συλλογιέμαι', 'συλλογίζομαι', 'στοχάζομαι', 'προμελετώ', 'προτίθεμαι', 'προσχεδιάζω']"
σχεδίασμα,"['εικόνα', 'κάδρο', 'φυσιογνωμία', 'σχέδιο', 'ζωγραφιά', 'ζωγράφημα', 'περιγραφή προσώπου', 'πίνακας']"
σχετικός,"['εγγενής', 'δικός', 'ανάλογος', 'οικείος', 'συγγενικός', 'συγγενολόι', 'συγγενής', 'συναφής', 'σόι', 'σύμφυτος', 'παρεμφερής', 'παράλληλος', 'παρόμοιος']"
σχισμή,"['είσοδος', 'θύρα', 'ρωγμή', 'ρήγμα', 'σαλπάρισμα', 'τρύπα', 'στόμιο', 'άνθιση', 'άνθισμα', 'άνοιγμα', 'άνοιξη', 'έναρξη', 'πόρτα', 'χαραμάδα', 'χάσμα']"
σχόλιο,"['εδάφιο', 'δημοσίευμα', 'διάταξη', 'αρμός', 'κλείδωση', 'ρήτρα', 'συνακόλουθο ονομάτων', 'σύνδεσμος', 'άρθρο', 'όρος']"
σχάζομαι,"['κόβομαι', 'σκίζομαι', 'χωρίζομαι']"
σχέδιο,"['εικόνα', 'κάδρο', 'φυσιογνωμία', 'σχεδίασμα', 'ζωγραφιά', 'ζωγράφημα', 'περιγραφή προσώπου', 'πίνακας']"
άγγελμα,"['αγγελία', 'δηλοποίηση', 'διακήρυξη', 'αναγγελία', 'ανακοίνωση', 'γνωστοποίηση', 'κοινοποίηση']"
άγγελος,"['αγγελιοφόρος', 'διαγγελέας', 'εξάγγελος', 'απεσταλμένος', 'απόστολος', 'μαντατοφόρος', 'σύνδεσμος']"
άβαθος,"['αβυσσαλέος', 'ατελεύτητος', 'ατέλειωτος', 'απέραντος', 'αχανής', 'άπειρος']"
άβαθρος,"['αβάσιστος', 'αβέβαιος', 'αθεμελίωτος', 'αναποφάσιστος', 'αμφίβολος', 'ασταθής', 'αστήρικτος', 'επιπόλαιος', 'άστατος']"
άβαλτος,"['αμεταχείριστος', 'ανέγγιχτος', 'αρτιγέννητος', 'αφόρετος', 'απείραχτος', 'αχρησιμοποίητος', 'καινούργιος', 'καινός', 'νεοφανής', 'νεότατος', 'μοντέρνος', 'νέος', 'σύνωρος', 'άθικτος', 'πρόσφατος']"
άγαμος,"['ελεύθερος', 'ανόμοιος', 'ανύπαντρος', 'εργένης', 'αταίριαστος', 'ασύζευκτος', 'αζευγάρωτος', 'μπεκιάρης', 'παράταιρος']"
άγαμος βίος,"['αγαμία', 'έλλειψη συνουσιασμού']"
άδεντρος,"['αγένειος', 'γυμνός', 'αποψιλωμένος', 'λιπόθριξ', 'σπανός', 'άτριχος', 'ψιλός', 'χέρσος']"
